Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
2017S005198,Sant Martí,la Vila Olímpica Del Poblenou,Àvila / Doctor Trueta,Tuesday,June,13,22,Night,0,0,0,2,2.198306,41.394738000000004
2017S001428,Sant Martí,la Vila Olímpica Del Poblenou,Doctor Trueta / Àlaba,Tuesday,February,21,9,Morning,1,0,1,2,2.197259,41.393964000000004
2017S006208,Sant Martí,la Vila Olímpica Del Poblenou,Icària,Sunday,July,16,23,Night,0,0,0,1,2.1962450000000002,41.390265
2017S009309,Sant Martí,la Vila Olímpica Del Poblenou,Marítim Del Port Olímpic,Friday,November,10,14,Afternoon,1,0,1,1,2.198337,41.387562
2017S009344,Sant Martí,la Vila Olímpica Del Poblenou,Marina,Friday,November,10,20,Afternoon,1,0,1,2,2.195388,41.388806
2017S006776,Ciutat Vella,El Raval,Paral·Lel,Saturday,August,5,11,Morning,3,0,3,2,2.173253,41.374579
2017S009785,Sant Martí,la Vila Olímpica Del Poblenou,Doctor Trueta / Joan Miró,Friday,November,24,15,Afternoon,1,0,1,2,2.1937290000000003,41.391315000000006
2017S007077,Sant Martí,la Vila Olímpica Del Poblenou,Icària,Saturday,August,19,8,Morning,1,0,1,1,2.193966,41.38841
2017S006483,Sant Martí,la Vila Olímpica Del Poblenou,Marina / Icària,Tuesday,July,25,8,Morning,1,0,1,2,2.194517,41.389066
2017S004872,Sant Martí,la Vila Olímpica Del Poblenou,Litoral,Friday,June,2,18,Afternoon,1,0,1,2,2.200096,41.389776
2017S008949,Sant Martí,la Vila Olímpica Del Poblenou,Litoral / Arquitecte Sert,Sunday,October,29,19,Afternoon,1,0,1,2,2.200018,41.389309000000004
2017S007576,Ciutat Vella,El Raval,Paral·Lel / Portal de Santa Madrona,Wednesday,September,13,9,Morning,1,0,1,2,2.1732169999999997,41.374767
2017S000391,Ciutat Vella,El Raval,Av Paral·Lel,Sunday,January,15,17,Afternoon,0,0,0,1,2.1752119999999997,41.374807000000004
2017S002335,Ciutat Vella,El Raval,Rambla,Thursday,March,23,16,Afternoon,1,0,1,1,2.1752540000000002,41.378682
2017S004274,Sant Martí,la Vila Olímpica Del Poblenou,Litoral,Sunday,May,14,0,Night,0,0,0,2,2.200096,41.389776
2017S009234,Sant Martí,la Vila Olímpica Del Poblenou,Doctor Trueta,Tuesday,November,7,13,Morning,1,0,1,2,2.191906,41.390101
2017S005009,Sant Martí,la Vila Olímpica Del Poblenou,Doctor Trueta,Thursday,June,8,8,Morning,1,0,1,2,2.191906,41.390101
2017S000963,Ciutat Vella,El Raval,Arquitecte Sert / Salvador Espriu,Sunday,February,5,3,Night,1,0,1,2,2.19948,41.390634000000006
2017S009122,Sant Martí,la Vila Olímpica Del Poblenou,Litoral,Saturday,November,4,18,Afternoon,1,0,1,1,2.2045369999999997,41.392691
2017S007076,Sant Martí,la Vila Olímpica Del Poblenou,Mestral,Saturday,August,19,5,Night,0,0,0,1,2.199561,41.387989000000005
2017S010430,Ciutat Vella,El Barri Gòtic,Laietana / Emili Vilanova,Sunday,December,17,20,Afternoon,1,0,1,2,2.1793,41.383531
2017S010504,Ciutat Vella,El Barri Gòtic,Rambla / Portaferrissa,Tuesday,December,19,13,Morning,1,0,1,1,2.171718,41.383015
2017S004363,Ciutat Vella,El Barri Gòtic,Rambla / Portaferrissa,Wednesday,May,17,5,Night,1,0,1,1,2.171718,41.383015
2017S005107,Ciutat Vella,El Barri Gòtic,Colom,Saturday,June,10,20,Afternoon,1,0,1,1,2.179138,41.377884
2017S009339,Ciutat Vella,El Barri Gòtic,Rambla,Saturday,November,11,1,Night,1,0,1,1,2.170434,41.385408
2017S005960,Ciutat Vella,El Barri Gòtic,Colom,Sunday,July,9,4,Night,0,0,0,3,2.178391,41.376971000000005
2017S003070,Ciutat Vella,El Barri Gòtic,Avinyó / Cervantes,Monday,April,3,16,Afternoon,1,0,1,2,2.177235,41.380922
2017S008646,Ciutat Vella,El Barri Gòtic,B-10 (Besòs),Friday,October,20,2,Night,0,0,0,1,2.18401,41.380974
2017S004672,Ciutat Vella,El Barri Gòtic,Litoral (Besòs),Friday,May,26,20,Afternoon,1,0,1,2,2.205163,41.444756
2017S005284,Ciutat Vella,El Raval,Hospital / Raval,Friday,June,16,17,Afternoon,1,0,1,2,2.168071,41.37976
2017S008762,Ciutat Vella,El Raval,Hospital / Maria Aurèlia Capmany,Monday,October,23,14,Afternoon,1,0,1,2,2.168071,41.37976
2017S008572,Ciutat Vella,El Barri Gòtic,Antonio López,Wednesday,October,18,8,Morning,1,0,1,1,2.181411,41.381533000000005
2017S001125,Ciutat Vella,El Raval,Pelai / Balmes,Friday,February,10,14,Afternoon,1,0,1,2,2.167707,41.385668
2017S007731,Ciutat Vella,El Raval,Rambla,Monday,September,18,14,Afternoon,0,0,0,1,2.171681,41.382675
2017S001807,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Av Mrq Argentera,Sunday,March,5,0,Night,1,0,1,1,2.184246,41.383382
2017S009507,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",B-10 (Llobregat),Thursday,November,16,13,Morning,2,0,2,5,2.181197,41.379496
2017S006706,Ciutat Vella,la Barceloneta,Mediterrània / Balboa,Wednesday,August,2,21,Afternoon,1,0,1,2,2.188821,41.382286
2017S001511,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Pujades,Thursday,February,23,22,Night,2,0,2,1,2.188629,41.392645
2017S006099,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Picasso / Fusina,Thursday,July,13,14,Afternoon,1,0,1,2,2.183991,41.386986
2017S006132,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Circumval·Lació,Thursday,July,13,23,Night,1,0,1,2,2.187227,41.384965
2017S000341,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Doctor Aiguader,Friday,January,13,21,Afternoon,2,0,2,2,2.186992,41.38296
2017S000155,Ciutat Vella,la Barceloneta,Ginebra / Carbonell,Saturday,January,7,14,Afternoon,1,0,1,2,2.18765,41.381445
2017S005595,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana / Antonio López,Tuesday,June,27,12,Morning,2,0,2,2,2.181685,41.381741
2017S000859,Ciutat Vella,la Barceloneta,Rda Litoral(Besòs),Tuesday,January,31,19,Afternoon,0,0,0,2,2.193895,41.386
2017S006329,Ciutat Vella,El Barri Gòtic,Laietana,Thursday,July,20,9,Morning,1,0,1,2,2.176281,41.385674
2017S006822,Ciutat Vella,El Barri Gòtic,Laietana,Monday,August,7,17,Afternoon,1,0,1,2,2.175964,41.386195
2017S004112,Ciutat Vella,El Barri Gòtic,Laietana,Tuesday,May,9,12,Morning,1,0,1,2,2.173073,41.388434000000004
2017S001607,Ciutat Vella,El Barri Gòtic,Pl Catalunya / Fontanella,Monday,February,27,14,Afternoon,1,0,1,1,2.171532,41.387096
2017S007338,Ciutat Vella,la Barceloneta,Marina,Saturday,September,2,5,Night,1,0,1,2,2.197164,41.386626
2017S008007,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Thursday,September,28,16,Afternoon,2,0,2,2,2.193823,41.382031
2017S002547,Ciutat Vella,la Barceloneta,Pg Marítim Barcelo,Wednesday,March,29,17,Afternoon,1,0,1,2,2.195216,41.383433000000004
2017S004829,Ciutat Vella,la Barceloneta,Doctor Aiguader,Thursday,June,1,17,Afternoon,0,0,0,2,2.1927630000000002,41.384762
2017S005397,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Monday,June,19,13,Morning,2,0,2,2,2.1962490000000003,41.385301
2017S004297,Ciutat Vella,la Barceloneta,B-10 (Llobregat),Monday,May,15,6,Morning,1,0,1,2,2.1940779999999998,41.386705
2017S010770,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Saturday,December,30,16,Afternoon,1,0,1,1,2.193327,41.381227
2017S004004,Ciutat Vella,El Barri Gòtic,Catedral,Saturday,May,6,10,Morning,0,0,0,1,2.176189,41.385239
2017S001119,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Trafalgar / Lluís El Piadós,Friday,February,10,12,Morning,1,0,1,3,2.17846,41.390525
2017S010206,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Picasso / Princesa,Friday,December,8,13,Morning,1,0,1,2,2.1832290000000003,41.387553000000004
2017S009747,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Pujades / Picasso,Thursday,November,23,18,Afternoon,1,0,1,2,2.1824380000000003,41.388166
2017S007369,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Francesc Cambó / Freixures,Monday,September,4,9,Morning,2,0,2,1,2.177675,41.38623
2017S005321,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Lluís Companys / Pujades,Saturday,June,17,18,Afternoon,2,0,2,1,2.18304,41.388628000000004
2017S007796,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Lluís Companys / Pujades,Wednesday,September,20,17,Afternoon,1,0,1,2,2.18304,41.388628000000004
2017S010685,Eixample,Sant Antoni,Paral·Lel / Espanya,Wednesday,December,27,8,Morning,2,0,2,2,2.1497029999999997,41.375005
2017S004320,Eixample,Sant Antoni,Corts Catalanes / Vilamarí,Monday,May,15,16,Afternoon,3,0,3,2,2.15178,41.377044
2017S004473,Eixample,Sant Antoni,Corts Catalanes / Vilamarí,Saturday,May,20,15,Afternoon,1,0,1,2,2.15178,41.377044
2017S008072,Eixample,Sant Antoni,Paral·Lel,Saturday,September,30,17,Afternoon,0,0,0,2,2.152588,41.374777
2017S004281,Eixample,Sant Antoni,Paral·Lel,Sunday,May,14,11,Morning,1,0,1,2,2.155842,41.375192
2017S008659,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana,Friday,October,20,8,Morning,1,0,1,2,2.175373,41.386282
2017S010020,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Urquinaona,Thursday,November,30,20,Afternoon,1,0,1,2,2.17244,41.389101000000004
2017S002068,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Jonqueres / Ortigosa,Tuesday,March,14,20,Afternoon,2,0,2,2,2.174312,41.387758000000005
2017S008225,Eixample,Sant Antoni,Entença / Sepúlveda,Thursday,October,5,14,Afternoon,1,0,1,2,2.1541650000000003,41.376925
2017S007923,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Sant Pere / Rec Comtal,Monday,September,4,7,Morning,1,0,1,1,2.179522,41.389161
2017S008170,Eixample,Sant Antoni,Sepúlveda / Vilamarí,Wednesday,October,4,9,Morning,1,0,1,2,2.153041,41.376084999999996
2017S008597,Eixample,Sant Antoni,Vilamarí / Sepúlveda,Wednesday,October,18,20,Afternoon,2,0,2,2,2.153041,41.376084999999996
2017S003044,Eixample,Sant Antoni,Vilamarí,Sunday,April,2,13,Morning,2,0,2,2,2.1520919999999997,41.376665
2017S008070,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Princesa,Saturday,September,30,15,Afternoon,0,0,0,1,2.181917,41.38658
2017S002465,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Comerç,Tuesday,March,28,10,Morning,1,0,1,1,2.182095,41.387066
2017S009006,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana / Antoni Maura,Tuesday,October,31,17,Afternoon,1,0,1,2,2.176959,41.385301
2017S003149,Eixample,la Nova Esquerra de l'Eixample,Aragó / Calàbria,Wednesday,April,5,15,Afternoon,1,0,1,2,2.151664,41.382226
2017S007941,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell / Diputació,Tuesday,September,26,9,Morning,1,0,1,1,2.157318,41.383072999999996
2017S009631,Eixample,la Nova Esquerra de l'Eixample,Diputació / Viladomat,Monday,November,20,12,Morning,1,0,1,1,2.155061,41.381374
2017S001950,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Thursday,March,9,20,Afternoon,1,0,1,2,2.154186,41.381902000000004
2017S006113,Eixample,la Nova Esquerra de l'Eixample,Calàbria / Mallorca,Wednesday,July,12,3,Night,1,0,1,2,2.1494,41.383924
2017S008586,Eixample,la Nova Esquerra de l'Eixample,Aragó,Wednesday,October,18,13,Morning,1,0,1,3,2.153005,41.383373
2017S005867,Eixample,la Nova Esquerra de l'Eixample,Aragó / Calàbria,Wednesday,July,5,15,Afternoon,1,0,1,2,2.151664,41.382226
2017S009016,Eixample,la Nova Esquerra de l'Eixample,Rocafort / Mallorca,Tuesday,October,31,21,Afternoon,1,0,1,2,2.148284,41.383082
2017S008318,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Comte Borrell,Monday,October,9,11,Morning,1,0,1,2,2.157427,41.381284
2017S006689,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Wednesday,August,2,14,Afternoon,1,0,1,2,2.157449,41.381621
2017S004116,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Comte d'Urgell,Tuesday,May,9,12,Morning,1,0,1,2,2.158561,41.382137
2017S006119,Eixample,la Nova Esquerra de l'Eixample,Entença,Thursday,July,13,19,Afternoon,1,1,2,2,2.146564,41.382537
2017S004346,Eixample,la Nova Esquerra de l'Eixample,Entença / Provença,Tuesday,May,16,13,Morning,1,0,1,2,2.146028,41.383069
2017S006542,Eixample,la Nova Esquerra de l'Eixample,Entença / Provença,Thursday,July,27,10,Morning,1,0,1,2,2.146028,41.383069
2017S005915,Eixample,la Nova Esquerra de l'Eixample,Provença / Entença,Friday,July,7,8,Morning,1,0,1,1,2.146028,41.383069
2017S009899,Eixample,la Nova Esquerra de l'Eixample,Roma,Tuesday,November,28,10,Morning,1,0,1,2,2.144384,41.381239
2017S004045,Eixample,la Nova Esquerra de l'Eixample,Roma / Nicaragua,Sunday,May,7,16,Afternoon,1,0,1,2,2.1443529999999997,41.380924
2017S003203,Eixample,la Nova Esquerra de l'Eixample,Aragó / Comte Borrell,Thursday,April,6,22,Night,1,0,1,2,2.153952,41.383936
2017S009780,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Corts Catalanes,Friday,November,24,9,Morning,0,0,0,1,2.156297,41.380433000000004
2017S001587,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Comte Borrell,Sunday,February,26,15,Afternoon,2,0,2,1,2.1516900000000003,41.385639000000005
2017S008778,Eixample,la Nova Esquerra de l'Eixample,Aragó,Monday,October,23,18,Afternoon,1,0,1,2,2.146257,41.378387
2017S008066,Eixample,la Nova Esquerra de l'Eixample,Roma / Vilamarí,Saturday,September,30,11,Morning,1,0,1,1,2.145759,41.381586
2017S009351,Eixample,la Nova Esquerra de l'Eixample,Roma / Vilamarí,Saturday,November,11,16,Afternoon,1,0,1,1,2.145759,41.381586
2017S000658,Eixample,la Nova Esquerra de l'Eixample,Aragó,Wednesday,January,25,11,Morning,1,0,1,2,2.152371,41.382621
2017S005616,Eixample,la Nova Esquerra de l'Eixample,Diputació,Tuesday,June,27,19,Afternoon,1,0,1,2,2.152188,41.379359
2017S002371,Eixample,la Nova Esquerra de l'Eixample,Calàbria / Rosselló,Friday,March,24,15,Afternoon,1,0,1,2,2.147151,41.385635
2017S010057,Eixample,la Nova Esquerra de l'Eixample,Entença / Còrsega,Friday,December,1,19,Afternoon,1,0,1,2,2.143749,41.384787
2017S003148,Eixample,la Nova Esquerra de l'Eixample,Roma / Entença,Wednesday,April,5,13,Morning,1,0,1,2,2.14719,41.38219
2017S008123,Eixample,la Nova Esquerra de l'Eixample,Diputació / Calàbria,Monday,October,2,13,Morning,1,0,1,2,2.1539200000000003,41.380520000000004
2017S000068,Eixample,la Nova Esquerra de l'Eixample,Comte Borrell / Diputació,Tuesday,January,3,23,Night,3,0,3,5,2.156193,41.382233
2017S007402,Eixample,la Nova Esquerra de l'Eixample,València / Comte Borrell,Tuesday,September,5,14,Afternoon,2,0,2,2,2.1528,41.384797999999996
2017S009208,Eixample,la Nova Esquerra de l'Eixample,Entença / Còrsega,Tuesday,November,7,19,Afternoon,1,0,1,2,2.143749,41.384787
2017S009424,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas,Monday,November,13,19,Afternoon,2,0,2,1,2.1427549999999997,41.38276
2017S009720,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Wednesday,November,22,18,Afternoon,1,0,1,3,2.154317,41.382081
2017S003715,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Comte d'Urgell,Wednesday,April,26,11,Morning,1,0,1,2,2.1528,41.386489000000005
2017S009817,Eixample,la Nova Esquerra de l'Eixample,Provença / Comte Borrell,Saturday,November,25,14,Afternoon,1,0,1,1,2.1505490000000003,41.386480999999996
2017S007973,Eixample,la Nova Esquerra de l'Eixample,Entença / Rosselló,Wednesday,September,27,11,Morning,1,0,1,2,2.144892,41.383925
2017S003237,Eixample,la Nova Esquerra de l'Eixample,Entença / Rosselló,Friday,April,7,20,Afternoon,0,0,0,2,2.144892,41.383925
2017S005287,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas,Friday,June,16,13,Morning,1,0,1,1,2.1426990000000004,41.381827
2017S007321,Eixample,la Nova Esquerra de l'Eixample,Roma / Rocafort,Friday,September,1,16,Afternoon,1,0,1,2,2.148644,41.382809
2017S001181,Eixample,la Nova Esquerra de l'Eixample,Diputació / Calàbria,Sunday,February,12,19,Afternoon,1,0,1,2,2.1539200000000003,41.380520000000004
2017S008583,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Wednesday,October,18,15,Afternoon,1,0,1,2,2.152239,41.386709
2017S001943,Eixample,la Nova Esquerra de l'Eixample,Comte D'Urgell / Provença,Thursday,March,9,19,Afternoon,1,0,1,2,2.151673,41.387327
2017S009383,Eixample,Sant Antoni,Calàbria / Sepúlveda,Sunday,November,12,18,Afternoon,1,0,1,2,2.156427,41.378622
2017S006382,Eixample,Sant Antoni,Corts Catalanes / Comte Borrell,Friday,July,21,15,Afternoon,1,0,1,2,2.157427,41.381284
2017S008475,Eixample,Sant Antoni,Corts Catalanes,Sunday,October,15,3,Night,1,0,1,1,2.157536,41.380964
2017S007722,Eixample,Sant Antoni,Corts Catalanes / Comte d'Urgell,Monday,September,18,15,Afternoon,2,0,2,1,2.158561,41.382137
2017S003380,Eixample,Sant Antoni,Comte d'Urgell,Thursday,April,13,18,Afternoon,1,0,1,2,2.161123,41.380016999999995
2017S000940,Eixample,la Nova Esquerra de l'Eixample,París,Friday,February,3,18,Afternoon,1,0,1,2,2.145096,41.387640000000005
2017S006414,Eixample,Sant Antoni,Sepúlveda / Viladomat,Saturday,July,22,19,Afternoon,1,0,1,2,2.157557,41.379477
2017S002211,Eixample,Sant Antoni,Gv Corts Catalanes,Sunday,March,19,15,Afternoon,1,0,1,2,2.158488,41.38174
2017S005482,Eixample,Sant Antoni,Comte Borrell / Parlament,Thursday,June,22,18,Afternoon,2,0,2,2,2.163206,41.376923
2017S003090,Eixample,Sant Antoni,Manso / Comte Borrell,Monday,April,3,5,Night,1,0,1,2,2.162058,41.377777
2017S002105,Eixample,Sant Antoni,Comte D'Urgell / Gv Corts Catalanes,Thursday,March,16,8,Morning,1,0,1,2,2.158561,41.382137
2017S003067,Eixample,Sant Antoni,Casanova / Corts Catalanes,Saturday,April,1,0,Night,1,0,1,1,2.160816,41.383834
2017S004831,Eixample,Sant Antoni,Sepúlveda / Villarroel,Thursday,June,1,19,Afternoon,2,0,2,2,2.160959,41.382036
2017S010377,Eixample,Sant Antoni,Sepúlveda / Comte d'Urgell,Friday,December,15,20,Afternoon,1,0,1,2,2.159811,41.381177
2017S004471,Eixample,la Nova Esquerra de l'Eixample,Provença / Viladomat,Saturday,May,20,14,Afternoon,2,0,2,2,2.149425,41.385628000000004
2017S005931,Eixample,Sant Antoni,Casanova,Friday,July,7,13,Morning,2,0,2,2,2.16134,41.383599
2017S000048,Eixample,Sant Antoni,Sepúlveda / Comte d'Urgell,Tuesday,January,3,11,Morning,2,0,2,2,2.159811,41.381177
2017S004048,Eixample,Sant Antoni,Viladomat / Parlament,Sunday,May,7,19,Afternoon,1,0,1,3,2.162075,41.376073999999996
2017S004723,Eixample,la Nova Esquerra de l'Eixample,Provença / Calàbria,Monday,May,29,12,Morning,1,0,1,2,2.148279,41.384772
2017S005839,Eixample,la Nova Esquerra de l'Eixample,Provença,Tuesday,July,4,13,Morning,1,0,1,2,2.1486650000000003,41.384938
2017S003009,Eixample,Sant Antoni,Sant Antoni,Saturday,April,1,14,Afternoon,1,0,1,1,2.163727,41.384788
2017S005628,Eixample,Sant Antoni,Sant Pau,Tuesday,June,27,23,Night,2,0,2,1,2.163732,41.378029
2017S009191,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Sarrià,Tuesday,November,7,14,Afternoon,1,0,1,2,2.1436450000000002,41.390505
2017S003417,Eixample,la Nova Esquerra de l'Eixample,Sarrià / Josep Tarradellas,Saturday,April,15,10,Morning,1,0,1,2,2.1436450000000002,41.390505
2017S004606,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Sarrià,Thursday,May,25,8,Morning,2,0,2,2,2.1436450000000002,41.390505
2017S004225,Eixample,Sant Antoni,Floridablanca / Villarroel,Friday,May,12,13,Morning,1,0,1,1,2.162083,41.381192999999996
2017S002499,Eixample,Sant Antoni,Rda Sant Antoni,Tuesday,March,28,20,Afternoon,1,0,1,2,2.163418,41.382502
2017S004572,Eixample,la Nova Esquerra de l'Eixample,Sarrià / Londres,Tuesday,May,23,19,Afternoon,2,0,2,2,2.1461810000000003,41.390024
2017S002596,Eixample,Sant Antoni,Muntaner / Sepúlveda,Friday,March,31,21,Afternoon,1,0,1,2,2.163202,41.383751000000004
2017S005648,Eixample,Sant Antoni,Calàbria,Thursday,June,29,2,Night,1,0,1,3,2.159128,41.376736
2017S003321,Eixample,Sant Antoni,Corts Catalanes / Calàbria,Tuesday,April,11,20,Afternoon,2,0,2,2,2.155159,41.379583000000004
2017S001286,Eixample,la Nova Esquerra de l'Eixample,Av Sarrià / Londres,Wednesday,February,15,22,Night,1,0,1,2,2.1461810000000003,41.390024
2017S006594,Eixample,Sant Antoni,Comte d'Urgell / Tamarit,Friday,July,28,18,Afternoon,2,0,2,2,2.162084,41.379478999999996
2017S001782,Eixample,la Sagrada Família,Mallorca / Castillejos,Saturday,March,4,12,Morning,1,0,1,2,2.178886,41.406071999999995
2017S001232,Eixample,la Dreta de l'Eixample,Gv Corts Catalanes,Tuesday,February,14,16,Afternoon,1,0,1,2,2.166835,41.388011999999996
2017S006486,Eixample,la Dreta de l'Eixample,Pau Claris,Tuesday,July,25,12,Morning,1,0,1,2,2.161982,41.396474
2017S000107,Eixample,la Dreta de l'Eixample,Av Diagonal / Pau Claris,Thursday,January,5,10,Morning,1,0,1,2,2.161465,41.397016
2017S006714,Eixample,la Sagrada Família,València / Dos de Maig,Thursday,August,3,8,Morning,1,0,1,1,2.182242,41.4069
2017S000488,Eixample,la Dreta de l'Eixample,Pg Gràcia,Wednesday,January,18,17,Afternoon,1,0,1,1,2.1621770000000002,41.394778
2017S010542,Eixample,la Dreta de l'Eixample,Pau Claris / Mallorca,Wednesday,December,20,17,Afternoon,0,0,0,2,2.164111,41.395009
2017S000964,Eixample,la Dreta de l'Eixample,Av Diagonal / Pau Claris,Sunday,February,5,2,Night,2,0,2,2,2.161465,41.397016
2017S009650,Eixample,la Dreta de l'Eixample,Gràcia / Diagonal,Monday,November,20,22,Night,1,0,1,2,2.159495,41.396524
2017S009490,Eixample,la Dreta de l'Eixample,Gràcia / Diagonal,Wednesday,November,15,19,Afternoon,1,0,1,2,2.159495,41.396524
2017S001379,Eixample,la Dreta de l'Eixample,Av Diagonal,Saturday,February,18,21,Afternoon,2,0,2,2,2.16031,41.396955
2017S005416,Eixample,la Sagrada Família,Aragó / Castillejos,Tuesday,June,20,19,Afternoon,2,0,2,2,2.181123,41.404365999999996
2017S003913,Eixample,la Dreta de l'Eixample,Pau Claris,Wednesday,May,3,11,Morning,1,0,1,2,2.163543,41.395573999999996
2017S000592,Eixample,la Dreta de l'Eixample,Roger De Llúria / Mallorca,Sunday,January,22,20,Afternoon,1,1,2,1,2.165249,41.395857
2017S000824,Eixample,la Dreta de l'Eixample,Roger De Llúria / Av Diagonal,Tuesday,January,31,10,Morning,2,0,2,1,2.1631110000000002,41.397455
2017S001796,Eixample,la Dreta de l'Eixample,Roger De Llúria,Saturday,March,4,17,Afternoon,1,0,1,3,2.16266,41.397948
2017S004290,Eixample,la Dreta de l'Eixample,Balmes,Sunday,May,14,19,Afternoon,1,0,1,2,2.155842,41.394602
2017S005883,Eixample,la Dreta de l'Eixample,Aragó / Balmes,Wednesday,July,5,21,Afternoon,2,0,2,2,2.16187,41.389891
2017S000070,Eixample,la Dreta de l'Eixample,Pau Claris / Mallorca,Wednesday,January,4,10,Morning,1,0,1,2,2.164111,41.395009
2017S002231,Eixample,la Dreta de l'Eixample,Pau Claris,Monday,March,20,12,Morning,1,0,1,2,2.163543,41.395573999999996
2017S003246,Eixample,la Dreta de l'Eixample,Balmes / Còrsega,Saturday,April,8,12,Morning,2,0,2,2,2.156212,41.394178000000004
2017S003957,Eixample,la Sagrada Família,Lepant,Thursday,May,4,13,Morning,1,0,1,2,2.179494,41.402176000000004
2017S010774,Eixample,la Sagrada Família,Aragó / Lepant,Saturday,December,30,20,Afternoon,0,0,0,2,2.178945,41.402738
2017S006184,Eixample,la Sagrada Família,Aragó / Padilla,Saturday,July,15,21,Afternoon,1,0,1,2,2.180009,41.403541
2017S009033,Eixample,la Sagrada Família,Aragó / Padilla,Wednesday,November,1,20,Afternoon,1,0,1,3,2.180009,41.403541
2017S007980,Eixample,la Dreta de l'Eixample,Catalunya / Aragó,Wednesday,September,27,12,Morning,1,0,1,2,2.163448,41.391077
2017S001733,Eixample,la Dreta de l'Eixample,València,Thursday,March,2,18,Afternoon,2,0,2,3,2.165038,41.393855
2017S008514,Eixample,la Dreta de l'Eixample,Aragó / Catalunya,Monday,October,16,19,Afternoon,1,0,1,2,2.163448,41.391077
2017S002302,Eixample,la Dreta de l'Eixample,Balmes,Wednesday,March,22,14,Afternoon,1,0,1,2,2.1566080000000003,41.394011
2017S003890,Eixample,la Sagrada Família,València / Castillejos,Tuesday,May,2,18,Afternoon,1,0,1,2,2.180011,41.405225
2017S004553,Eixample,la Dreta de l'Eixample,Catalunya / València,Tuesday,May,23,11,Morning,1,0,1,2,2.1623040000000002,41.391909000000005
2017S009178,Eixample,la Dreta de l'Eixample,Diagonal / Catalunya,Tuesday,November,7,8,Morning,2,0,2,2,2.1568709999999998,41.395863
2017S003233,Eixample,la Dreta de l'Eixample,Diagonal,Friday,April,7,15,Afternoon,0,0,0,4,2.156812,41.395609
2017S005188,Eixample,la Dreta de l'Eixample,Diagonal,Tuesday,June,13,20,Afternoon,2,0,2,2,2.156349,41.39549
2017S004400,Eixample,la Sagrada Família,Aragó / Padilla,Thursday,May,18,8,Morning,1,0,1,2,2.180009,41.403541
2017S002238,Eixample,la Dreta de l'Eixample,Aragó / Rbla Catalunya,Monday,March,20,14,Afternoon,1,0,1,2,2.163448,41.391077
2017S010656,Eixample,la Dreta de l'Eixample,Provença / Catalunya,Tuesday,December,26,0,Night,4,0,4,4,2.15998,41.393601000000004
2017S009047,Eixample,la Sagrada Família,Padilla / Mallorca,Thursday,November,2,11,Morning,1,0,1,2,2.177769,41.405254
2017S005814,Eixample,la Dreta de l'Eixample,Aragó / Gràcia,Tuesday,July,4,17,Afternoon,1,0,1,2,2.164884,41.392165000000006
2017S001609,Eixample,la Dreta de l'Eixample,Aragó / Rbla Catalunya,Monday,February,27,14,Afternoon,1,0,1,2,2.163448,41.391077
